"";"X.YEAR2018";"X.YEAR2019";"X.YEAR2020";"X.YEAR2021";"X.YEAR2022";"X.YEAR2023";"X.YEAR2024";"X.YEAR2025"
"especie";2,6639;-0,2341;-0,6541;-0,9844;-0,4654;4,1361;-1,7926;-1,2378
"expresión";-5,607;1,5906;-1,2762;38,5764;-0,2604;-1,1467;-0,2851;-7,4076
"molesto";-0,4624;-0,098;-0,2738;-0,703;-0,1948;-2,0506;-2,6197;9,2613
"2010";0,9265;-0,746;4,5079;1,0044;-0,2523;-0,5013;-5,9619;2,9076
"capital";-0,7136;0,2185;47,3554;-0,4401;-0,3452;-0,3925;-2,3464;-5,9738
"celda";-1,2062;-0,1198;-0,3347;-0,8593;0,9864;12,8614;-4,599;-1,3116
"tutorial";-1,0143;-0,1007;-0,2814;-0,2909;-0,2002;4,9103;-0,3613;-2,0837
"ordenar";-1,0319;-0,2369;-0,2574;-0,9999;1,0273;0,7745;3,8461;-5,0131
"68";1,5419;-0,3213;-0,4083;0,8263;0,3664;-0,9614;-0,8235;0,6718
"seguidor";0,2555;-0,0817;-0,2282;0,4174;0,506;-0,2398;-4,9457;4,243
"abrir";-1,4786;2,0343;1,2215;-4,2197;-1,2467;-0,8308;0,372;2,2261
"marketing";-0,9887;-0,569;0,801;-4,0816;-1,1311;-0,5096;-1,0881;5,2255
"cliente";6,5422;-0,7405;5,1301;-0,6197;-0,8275;-3,708;1,9568;-4,1882
"lucha";0,3888;-0,1443;1,1898;2,0812;-0,2868;0,9258;-0,4596;-2,4516
"abc";3,3257;-0,1062;-0,2966;-0,7616;-0,2111;-0,5127;-6,9402;5,092
"instagram";-4,5088;-0,8358;-2,3351;-4,816;-1,6614;-9,2848;-52,3046;118,2384
"contundente";-0,2741;-0,0272;-0,0761;-0,1953;-0,0541;0,6114;-0,9208;1,0923
"informal";-2,1515;0,2972;-0,8519;0,4312;-0,6061;-2,4271;3,5029;-0,2774
"amigable";-0,2013;-0,0572;-0,1597;0,6282;-0,1136;-0,5731;0,8406;-0,4458
"administrar";-1,2611;-0,1252;1,3401;-0,8983;-0,2489;0,5696;-0,6237;1,0182
"club";6,7108;-0,0871;0,9738;0,7828;-0,1732;-0,7726;-1,2352;-1,6279
"hashtags";-0,4112;-0,0408;-0,1141;-0,2929;-0,0812;-0,6247;0,3066;1,2276
"69";-0,6006;-0,3267;0,4609;0,363;-0,6494;-4,3293;-0,4843;4,5634
"javascript";-0,4386;-0,0436;-0,1217;-0,3125;-0,0866;-0,6861;3,461;-1,2144
"realisto";-0,6188;0,6179;-0,3347;0,2351;-0,2381;-0,3056;0,4852;0,3625
"pautar";-3,9751;0,224;0,3356;-1,3581;-0,7847;-0,2704;2,8098;-0,5511
"seo";-0,6854;-0,0681;-0,1901;-0,4882;-0,1353;-0,7814;-0,7572;3,6206
"indicarle";0,3005;-0,0299;-0,0837;-0,2148;-0,0595;0,2262;1,3183;-1,3891
"interior";3,5083;-0,1443;0,2184;-0,4988;-0,2868;2,1742;-1,4504;-1,5852
"71";0,5934;-0,3076;-0,3829;-0,3544;-0,2283;-2,1044;1,2844;0,3886
"office";-1,1788;0,6266;0,2765;0,923;-0,2327;1,2335;0,554;-2,0891
"powerpoint";-0,5757;-0,0572;-0,1597;-0,4101;-0,1136;-1,0068;2,639;-0,4458
"72";2,6116;-0,294;0,5388;0,2861;-0,5845;-2,2333;-0,6876;1,0691
"giro";-0,5209;-0,0517;-0,1445;-0,371;-0,1028;0,6494;-0,2559;0,4672
"demografía";-0,639;-0,1225;-0,3423;-0,3917;0,3673;-1,4596;7,8251;-4,4736
"visualización";-1,7007;0,3548;0,3174;-1,0938;3,7776;-1,891;1,7855;-0,3806
"valley";3,7908;-0,0408;-0,1141;1,585;-0,0812;-1,2431;-0,5136;-1,1116
"73";1,255;-0,3539;-0,9888;1,5409;-0,7035;-4,9552;1,6231;-0,3166
"74";0,4922;-0,3294;-0,4237;-0,2528;-0,6548;-0,4362;0,5495;0,3049
"progresión";12,0284;-0,2532;-0,7074;-0,66;-0,5033;-4,5565;0,8658;-1,8912
"teléfono";15,235;-0,3582;-0,2395;1,5774;-1,629;4,6119;-26,648;1,4222
"noviembre";-1,5181;-0,3703;-0,2373;0,8357;-0,3038;-1,3152;3,1746;-1,0616
"dedo";3,9136;2,1621;-0,1521;0,2268;0,6564;-0,5238;-1,1271;-1,0575
"saludable";-0,1956;-0,0953;0,3389;0,3381;-0,1894;-0,6044;-1,6052;2,6143
"bienestar";-0,4581;-0,5309;0,3574;0,3108;3,0902;-1,2784;-0,295;0,6249
"hábito";3,0053;0,827;-0,8291;-1,3495;-0,5899;0,2733;-5,128;4,0926
"rutina";-0,8254;0,5419;-0,4107;-0,5125;-0,2922;-0,4092;1,8809;-0,5889
"lleno";3,5958;-0,1879;-0,5248;-1,3475;-0,3734;1,9279;-0,8409;-1,3387
"alimentación";1,2535;-0,0653;-0,1825;-0,4687;-0,1299;-0,7278;0,3207;0,3948
"mayo";3,3669;0,9564;1,7897;-0,3657;-1,0012;-1,0177;-3,7254;2,1416
"diario";7,4317;0,2634;-1,4315;-3,0002;-0,5256;1,2945;-1,6473;-0,5384
"semanal";0,926;-0,0844;-0,2358;-0,2205;-0,1678;-1,693;-0,4285;1,5086
"resuelto";-0,171;-0,0517;-0,1445;0,2408;0,6761;1,0135;-0,2559;-0,9699
"jurar";0,2748;-0,0327;-0,0913;-0,2343;-0,0649;-0,1856;1,0452;-0,8121
"cronograma";0,2132;-0,0408;-0,1141;-0,2929;-0,0812;-1,2431;1,7352;-0,3439
"ampliar";-1,0814;-0,2297;-0,428;-0,6185;-0,2913;1,0455;2,0221;-2,1897
"76";1,3317;-0,3104;0,4981;-0,212;0,384;-1,524;-1,1659;1,6938
"agendas";-0,1564;0,9718;1,4162;0,2558;-0,0974;1,1122;-0,5646;-1,4234
"recopilar";6,2642;-0,1471;-0,6906;-0,6233;-0,4242;-0,3711;0,298;-1,7103
"recordatorios";-0,6854;-0,0681;-0,1901;0,5208;0,5724;0,3527;0,606;-0,6857
"asistir";-2,408;-0,1784;-0,7491;-2,4451;-0,6433;0,5982;1,8236;0,2933
"neural";-1,2336;1,4898;0,2634;1,3303;-0,2435;-0,3302;-0,7313;0,6442
"speech";-1,0417;-0,1035;0,3134;3,6808;-0,2056;-1,5465;-0,2926;0,4477
"77";2,3516;-0,343;0,4267;-0,7193;-0,6819;-2,7212;0,7309;0,4466
"78";0,3439;-0,2396;0,344;-0,5998;-0,4762;-1,6601;-0,2699;1,8714
"ux";-0,3016;-0,0299;-0,0837;-0,2148;-0,0595;-0,3914;-0,6493;2,0978
"afuera";0,2748;-0,0327;-0,0913;-0,2343;-0,0649;1,3695;-0,79;-0,1927
"guardar";1,6548;-0,1552;0,1996;-0,5542;-0,3085;0,267;0,387;-0,7183
"progreso";0,9638;0,5484;-1,6979;-0,6675;0,3554;1,379;0,8068;-2,4971
"duración";-0,8364;-0,3757;-1,0496;-1,8289;-0,7468;3,5949;-0,7336;0,437
"intervalo";-0,2656;-0,0681;-0,1901;-0,4882;7,7536;-0,7814;0,2614;-0,6857
"master";-0,2491;-0,0653;-0,1825;2,4606;-0,1299;-0,4201;-0,4428;-0,224
"aceptación";-2,9333;-0,2913;-0,8138;-0,3091;-0,579;10,3991;-0,6399;-3,176
"maravilloso";0,972;-0,0517;-0,1445;-0,371;1,642;2,6068;-1,4098;-1,5295
"79";-0,4414;0,4446;-0,187;0,4195;-0,3842;-2,4766;0,4758;1,4051
"agiliza";-0,466;-0,0463;-0,1293;-0,332;-0,092;-1,4089;2,9306;-0,4623
"descubrimiento";1,1584;-0,4383;-0,6397;0,3837;0,2262;0,6417;-0,3101;-0,8782
"exchange";0,2519;-0,0354;-0,0989;-0,2539;-0,0703;1,2239;-0,3214;-0,4873
"blogs";0,8212;-0,1606;0,5635;2,3792;-0,3193;0,491;-1,0369;-0,8107
"verso";-0,3564;-0,0354;-0,0989;0,3539;-0,0703;0,399;-0,3214;0,3731
"profundidad";-0,6209;-0,157;0,4327;-0,4744;-0,9579;-0,9788;0,2965;1,6528
"belleza";4,253;-0,049;-0,1369;0,2558;-0,0974;0,7197;-0,8623;-2,2731
"convencer";9,8618;-0,1443;-0,4031;-1,035;-0,2868;2,5712;-3,7916;-1,9825
"81";1,2733;-0,3866;-0,2583;-0,6063;-0,7685;-3,1126;-3,8374;9,6841
"work";-2,2513;0,5315;0,7356;1,3676;-0,9362;0,3413;-14,1995;14,3918
"colaborativa";14,8085;0,2696;-0,434;-0,6863;-0,2604;-1,1142;-1,4291;-1,2555
"mini";-0,329;-0,0327;-0,0913;0,3798;-0,0649;0,4588;0,372;-0,4162
"ponerse";1,5273;-0,079;0,3999;-0,1983;-0,1569;0,9326;-1,206;-0,4249
"82";1,3153;-0,245;-0,6845;-0,6237;-0,487;-1,4266;0,2704;1,2784
"transcribir";-0,7128;-0,0708;-0,1978;-0,5077;-0,1407;-0,836;3,2885;-0,7511
"regularmente";-0,7128;-0,0708;-0,1978;-0,1661;-0,1407;0,536;0,5102;-0,2972
"parcial";-1,041;-0,1742;0,5152;0,269;0,26;-1,6169;0,4901;1,1867
"lucro";0,4362;-0,1361;1,2509;1,1679;-0,2706;0,8325;-0,9284;-0,8104
"plagar";2,0691;-0,0381;-0,1065;-0,2734;-0,0758;-0,259;0,3956;-1,0102
"suelto";-0,3838;-0,0381;-0,1065;-0,2734;-0,0758;4,8988;-0,6952;-1,768
"drástico";1,5273;-0,079;1,8649;-0,1983;-0,1569;-1,0047;-0,901;0,5263
"quizás";-0,6465;3,2409;-0,6397;0,3837;0,2262;15,1041;-5,0029;-3,6065
"manualmente";0,2859;-0,0762;-0,213;-0,1874;0,5309;-1,4825;1,3188;-0,3801
"ilimitado";0,4055;-0,0599;-0,1673;-0,4296;-0,1191;0,7701;-0,7143;0,5091
"canal";-2,3298;-0,5527;-0,8825;-2,95;-0,268;-1,9369;-16,9526;39,0527
"seguramente";0,7857;-0,0953;-0,2662;-0,6835;2,034;1,1571;-0,539;-1,0339
"83";0,3521;-0,3675;-1,0268;0,2617;-0,7306;-7,5696;3,0462;0,8505
"entusiasmo";0,509;0,6012;0,2571;-0,8983;-0,2489;-0,779;-0,8095;1,9096
"determinación";-0,7415;0,5701;-0,3803;-0,458;-0,2706;-0,6753;3,9124;-1,7502
"charla";-0,52;-0,1062;-0,2966;-0,7616;-0,2111;0,4389;0,5247;0,4056
"motivadoras";-0,4112;-0,0408;-0,1141;-0,2929;-0,0812;-0,2989;1,2287;-0,3439
"viajar";9,2335;-0,1089;-0,3042;-0,7811;-0,2165;3,2064;-4,5371;-2,3674
"destino";2,325;-0,1715;-0,1543;-1,2303;-0,3409;1,4247;-2,2487;0,5026
"pronóstico";-0,8498;-0,0844;-0,2358;0,3999;-0,1678;4,151;-0,6105;-1,5397
"mantenerse";-0,9264;-0,2804;-0,7834;-1,2528;0,8657;-1,6649;-1,104;6,0838
"competencia";-53,3677;10,6587;-11,3297;-6,0803;-2,2065;-6,8063;40,9411;-1,1647
"demostración";0,4823;1,2388;-0,4716;-0,6251;-0,3355;8,3686;-3,2578;-1,5087
"86";0,9863;-0,3185;-0,4032;-0,2291;-0,6332;-2,2891;1,8601;-0,4699
"bloque";-3,5639;0,2539;-0,4707;-0,496;-0,7035;-0,7626;9,6619;-4,501
"parámetro";-1,2836;0,2221;-0,5566;-0,9506;7,3558;-2,5533;3,9772;-1,8909
"87";1,3713;-0,2396;-0,262;0,4621;-0,4762;-2,9534;0,5217;0,6835
"horario";0,6973;-0,2886;-0,3479;-0,5087;0,8392;1,0047;-1,1359;0,3706
"priorizar";-0,4682;-0,1987;2,0494;-1,4256;-0,395;0,2934;0,488;-0,286
"luchar";2,1344;0,7793;-0,2206;-0,5663;-0,1569;-0,2153;-0,3048;-0,6514
"prioridad";0,2991;0,2016;0,8481;7,4993;0,873;-1,8393;-0,2935;-1,7935
"planificar";2,2992;0,5706;-0,6453;-0,3687;-0,8767;-0,6422;-0,3978;0,3476
"88";1,734;-0,2396;-0,6693;1,3981;-0,4762;-3,5322;1,6596;-0,912
"impactantes";-0,3838;-0,0381;-0,1065;-0,2734;-0,0758;-0,259;0,6621;0,3126
"conversión";-0,9595;-0,0953;0,3389;-0,2669;0,4517;-0,9207;-0,2592;1,4081
"gan";-0,7676;0,7932;1,0724;0,4554;-0,1515;0,2594;-0,7988;0,5863
"fantástico";2,4868;-0,0299;-0,0837;-0,2148;-0,0595;0,5288;-0,3537;-1,3891
"venta";0,5736;0,4446;2,8254;-0,4078;0,2312;-1,2365;-1,1764;1,1764
"discapacidades";-0,2709;-0,1987;-0,5552;-0,4292;-0,395;-3,1983;11,808;-5,785
"adaptativos";-0,9322;0,5098;5,0805;-0,5824;-0,3193;-0,3847;-0,5259;0,3791
"individualizada";0,4019;-0,1007;-0,2814;-0,7226;0,4325;0,7414;-0,3613;-0,2698
"inclusivos";-0,5506;-0,1633;-0,4564;0,9081;0,2786;-0,798;3,2429;-2,5529
"narrativo";-0,6305;-0,0626;-0,1749;-0,4492;-0,1245;-1,14;2,0034;0,2662
"radical";0,7816;2,4148;1,0016;-1,9724;-0,5466;1,6546;-1,5082;-0,3789
"talk";0,6782;-0,0381;-0,1065;-0,2734;-0,0758;-0,259;0,6621;-0,5615
"to";-1,7188;-0,9448;11,9153;6,0688;-1,8779;1,4815;-3,7672;-0,9753
"particularidad";-0,9869;0,6946;-0,2738;-0,703;0,4419;-0,9716;0,7876;0,7557
"abstracto";0,856;-0,2641;-0,7378;-0,7093;0,4708;3,1079;-1,6038;-0,4844
"drive";-1,3981;-0,1388;0,2287;-0,996;-0,276;-0,712;0,6098;1,4139
"desafortunado";0,2748;-0,0327;-0,0913;-0,2343;-0,0649;1,3695;-0,24;-0,8121
"anomalía";-0,6854;-0,0681;0,4503;0,5208;0,5724;-1,2756;1,9543;-1,0365
"predictivos";-1,124;2,6619;0,2905;-0,8007;0,3979;0,3758;0,716;-0,8167
"ocurrencia";-0,4063;-0,0898;-0,251;-0,6444;0,4722;-2,7349;-3,2349;9,7637
"91";1,9495;-0,2532;-0,7074;0,4101;-0,5033;-0,4762;-0,4455;0,3109
"detallado";-1,0436;-0,471;-1,3158;-1,2888;-0,9362;-0,8824;4,3352;-0,6273
"proyección";-1,5378;-0,2341;1,1999;-0,9844;-0,4654;-3,4045;6,6988;-1,2378
"competidor";1,7566;-0,0463;-0,1293;-0,332;-0,092;-0,7486;0,3298;-0,2479
"fundamentar";-0,595;-0,3757;-1,0496;-0,2254;-0,3106;-0,6568;0,3508;1,328
"rico";4,0981;-0,5663;49,6476;-0,9919;-1,1256;-5,7105;-1,844;-3,6697
"sello";1,479;-0,0327;-0,0913;-0,2343;-0,0649;-0,4476;0,6529;-0,8121
"simulación";-5,4481;1,156;-2,6546;-4,6529;-0,7148;-1,6937;5,5915;0,7469
"inmerso";-0,2695;-0,1116;-0,3118;-0,8007;-0,2219;-2,4147;0,716;1,7778
"92";0,6633;0,3514;-0,2899;-0,3946;0,4885;-3,92;0,2894;1,9167
"variación";0,4793;1,8976;-0,5857;-0,8465;6,2869;-0,7086;-0,37;-0,65
"estimular";-1,5561;0,6704;0,659;0,581;-0,7468;-3,7858;-0,5369;4,2566
"bienvenido";0,2132;-0,0408;-0,1141;-0,2929;-0,0812;0,5919;0,5265;-0,6385
"iteraciones";-1,1514;-0,1143;-0,3194;-0,8202;-0,2273;-0,9087;7,7949;-3,25
"continuo";-7,6269;-0,5353;-2,5689;-1,7403;0,3159;-10,379;0,3908;19,0181
"iteración";-1,3981;-0,1388;-0,3879;-0,4715;-0,276;-1,8089;6,4824;-1,4457
"posterior";0,9663;0,224;-0,5512;-0,9386;-0,3347;-0,2704;-0,315;0,4532
"iterativo";-0,6188;-0,1198;-0,3347;0,2351;-0,2381;0,2965;2,2838;-1,7024
"usted";-1,6307;-0,245;-0,6845;-1,7576;-0,487;2,6434;2,6833;-3,6021
"estructuradas";-0,2823;-0,0708;-0,1978;0,4977;-0,1407;0,536;1,0003;-1,6132
"93";2,4439;-0,2477;-0,6921;-0,3677;-0,1618;-2,1795;0,7171;0,2705
"emprendedor";16,4333;1,605;0,3055;-0,7616;-0,2111;-1,6093;-2,5956;-1,7442
"startups";-0,6797;-0,128;20,8084;0,4663;-0,2543;-0,8203;-1,388;-1,9445
"emergente";-2,2013;-0,2976;-0,4053;2,0862;-0,4041;-4,7416;8,4698;-2,6368
"financiación";-1,0702;0,369;5,4411;0,4512;-0,1561;-0,2869;1,7749;-5,2073
"obstáculo";-0,8783;11,0811;0,3529;1,6538;0,5942;3,081;-4,6844;-1,0836
"dueño";1,7891;-0,0681;-0,1901;-0,1558;-0,1353;2,7562;-1,0543;-2,1823
"startup";0,926;0,753;3,7357;-0,2205;-0,1678;1,1194;-0,8391;-2,8556
"frío";6,8348;-0,0708;-0,1978;-0,5077;-0,1407;-0,5016;-2,033;0,3049
"94";6,0503;-0,2341;-0,2528;0,2787;-0,4654;-1,5705;-2,3245;1,3118
"sueño";5,1536;-0,1171;-0,3271;-0,8397;-0,2327;1,5661;-3,2278;-0,3346
"sorprendente";12,0788;0,4304;-0,5628;0,3865;-0,4005;-0,328;-1,6687;-2,342
"contrario";0,7008;0,4717;-0,2423;0,3276;-0,2404;0,9131;-1,3488;0,3714
"steam";-4,0025;0,6346;-1,1105;-2,8512;-0,7901;-7,4902;35,7422;-12,0374
"animaciones";-0,8498;-0,0844;-0,2358;-0,2205;-0,1678;-1,1208;3,3176;-0,7721
"comments";-0,3564;-0,0354;-0,0989;-0,2539;-0,0703;-1,0774;2,5462;-0,4873
"share";-0,6854;-0,0681;-0,1901;0,5208;-0,1353;0,3527;0,2614;0,3471
"context";-1,6774;-0,2505;-0,2805;0,9558;-0,4979;-2,2305;-0,4063;3,2712
"95";-0,2352;-0,3594;-0,2236;0,2795;-0,7143;-3,9443;0,5586;2,2852
"informativo";-1,4227;-0,2205;-0,6161;-0,2834;-0,1339;-0,4791;0,9526;0,532
"titular";-0,5965;0,3287;-0,7682;2,3067;0,4483;-0,3956;1,599;-2,7474
"boletín";-0,5506;-0,1633;-0,4564;-1,1717;-0,3247;-3,8385;2,1717;1,2289
"96";1,3739;-0,2723;-0,7606;-0,7468;-0,1882;-3,1313;-1,072;4,4641
"jardín";-0,171;-0,0517;-0,1445;0,2408;0,6761;-0,8761;2,1403;-1,5295
"comunitario";4,0138;-0,1715;0,5244;0,8435;-0,3409;0,384;-0,7717;-1,9273
"subvención";-1,1514;-0,1143;1,4395;0,2546;-0,2273;-1,8005;6,1832;-4,1228
"97";1,3143;-0,2124;0,812;-0,4842;-0,4221;-0,7393;-1,3252;1,6261
"prensa";4,1665;-0,1661;-0,1464;2,8735;-0,3301;-0,4344;-0,8052;-2,1797
"declaración";-1,4622;0,5116;-1,3615;2,6018;-0,4575;-3,3486;12,182;-8,7154
"anunciar";1,5419;0,5776;4,667;2,2692;-0,2652;0,4661;-2,298;-2,1104
"evento";-0,6693;-0,5445;-1,5212;0,2846;-0,2604;5,4105;-0,6282;-1,6341
"repercusión";-0,9755;-0,1661;-0,1464;3,5082;0,7577;-0,2995;-1,2058;0,4391
"98";9,4334;-0,1851;-0,1745;-0,7123;-0,368;-0,8449;-1,6065;-0,3604
"modificación";-2,6866;-0,2668;-0,309;-0,7218;-0,5303;0,3582;0,6942;0,8721
"color";1,7325;-0,3349;-0,9355;-1,0493;0,3459;1,7419;0,7721;-3,5492
"visualmente";-0,8043;-0,1443;-0,4031;-1,035;-0,2868;-1,0823;8,5022;-3,6612
"píxeles";-0,329;-0,0327;-0,0913;-0,2343;-0,0649;1,3695;-0,4581;-0,1927
"png";-0,5483;-0,0544;-0,1521;-0,3906;-0,1082;-0,5238;3,8086;-1,6364
"variable";-1,992;0,3953;-1,9173;-0,4553;-1,9862;-2,5392;-12,8784;33,2216
"99";5,436;-0,2559;-0,2899;0,4004;-0,5087;-1,5957;-1,0077;0,4811
"planifica";-0,2741;1,2164;-0,0761;-0,1953;-0,0541;-0,337;0,6454;-0,2851
"edad";-0,5851;0,3627;0,448;-1,9436;1,2715;-5,9367;-1,2646;9,4328
"turno";-0,6031;-0,0599;-0,1673;0,2019;-0,1191;1,1368;0,4756;-0,8055
"agosto";0,3505;-0,1089;0,2978;0,5903;-0,2165;0,4062;-0,7324;0,367
"200";2,9649;-0,1661;1,0465;-1,1913;-0,3301;-1,4651;1,2354;-1,4447
"prompts";-19,1375;-1,9005;-5,3096;-13,6327;-3,7777;-7,2241;63,9524;-10,6627
"impreso";0,4615;-0,0926;-0,2586;1,2164;-0,184;0,424;0,776;-2,4108
"unitec";-0,4386;-0,0436;-0,1217;-0,3125;-0,0866;-1,326;5,819;-2,0205
"responsabilizar";-0,329;-0,0327;-0,0913;0,3798;-0,0649;2,011;-0,79;-0,4162
"coordinación";-0,2851;-0,3349;1,6805;1,3444;-0,6656;-1,3396;0,4697;-0,3348
"editorial";-4,1447;-0,2871;-0,7706;-3,1524;1,3493;-0,473;5,9393;-1,5462
"sandra";-0,329;-0,0327;-0,0913;-0,2343;-0,0649;-0,9945;2,2501;-0,4162
"flor";-0,3551;-0,2668;-0,7454;-1,1729;-0,5303;-0,7586;2,6687;-0,5124
"kenia";-0,4112;-0,0408;2,6913;0,8565;-0,0812;0,5919;-0,2955;-1,8943
"diciembre";-1,3642;0,5315;-0,3763;24,32;-0,4353;-0,8824;-2,8892;-0,9845
"superior";-31,9156;-1,3694;-5,8178;-14,7575;-10,4859;39,782;13,6152;-24,5181
"coordinar";0,3435;-0,2831;0,967;1,0554;-0,5628;-1,4128;1,927;-1,6848
"ii";-4,463;-0,5581;1,9911;13,8987;-0,2732;-5,5436;1,4397;-1,6533
"iii";-1,953;0,2496;2,6447;9,152;-0,2902;-2,6262;-0,4907;-0,5362
"iv";-1,7545;-0,1742;1,5964;8,7899;-0,3463;-2,0654;0,3788;-1,3283
"estructural";-0,4282;-0,1906;-0,1828;-0,2011;-0,3788;-0,3659;-0,3707;1,0272
"contabilidad";-0,5757;-0,0572;-0,1597;0,2139;-0,1136;-0,5731;-0,2401;1,2279
"psicología";12,7219;-0,1387;-0,6566;-2,2712;-0,8875;0,5799;-1,3146;-1,6488
"gastronomía";22,3906;-0,079;-0,2206;-0,5663;-0,1569;-2,4034;-2,0135;-3,6622
"postgrado";-0,329;-0,0327;-0,0913;-0,2343;-0,0649;0,4588;1,5683;-1,5154
"parar";3,0191;-0,0735;1,9504;-0,1767;0,5441;-0,315;-0,7015;-1,7099
"rúbricas";-2,4399;-0,2423;-0,6769;-1,7381;-0,4816;-0,3924;3,1452;-0,3816
"vii";-0,3838;-0,0381;0,6627;0,3305;-0,0758;-0,5644;1,4955;-1,0102
"transitar";-1,0143;-0,1007;-0,2814;-0,7226;-0,2002;0,3294;0,5096;0,6917
"período";1,8666;0,2296;5,0918;0,7583;0,2789;0,9974;-1,3475;-3,05
"perseguir";-0,8254;-0,147;0,6179;-0,5125;-0,2922;-0,8265;1,0964;0,4169
"finalidad";-1,2042;-0,324;-0,4134;-2,3239;0,7358;-0,807;4,5907;-1,2787
"agilizando";-0,3016;-0,0299;-0,0837;-0,2148;-0,0595;-0,9116;1,9597;-0,3487
"participativas";-0,2741;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;-0,2604;1,0923
"chan";-1,2066;-0,2614;-0,7302;-1,1411;-0,5195;-0,5444;5,0697;-1,5117
"estructuración";-0,2994;-0,0735;-0,2054;-0,1767;-0,1461;-0,8914;1,1554;0,2674
"equidad";-9,2414;-1,1789;-1,7155;-0,3337;2,0597;-4,233;4,793;1,0515
"protección";-4,8551;-0,9398;0,3428;9,2902;2,4485;-11,8628;6,3922;-1,6667
"indispensable";-2,248;-0,2232;-0,2347;-0,9227;-0,4438;0,3393;2,7076;-0,8462
"beneficioso";-2,248;-0,2232;-0,2347;-0,2915;-0,4438;-1,7354;1,224;1,348
"educador";-0,7009;-0,8812;-7,5768;-11,4675;-2,7724;-3,778;0,8767;11,4216
"salvaguardar";-0,5209;-0,0517;0,5481;1,313;-0,1028;-0,241;0,5598;-0,9699
"equitativo";-5,1818;-0,8304;0,3604;5,6302;-1,6506;-2,7705;4,6449;-1,7231
"pedagógico";-27,8357;-1,3116;-6,1559;-16,5682;-3,2245;-13,7985;6,329;24,0411
"intensificar";-0,1564;-0,049;-0,1369;0,7296;-0,0974;-1,4917;1,4057;-0,526
"sustancial";1,6899;-0,2124;0,4053;-1,5232;-0,4221;-0,7393;-0,6403;1,1699
"allanar";0,1967;-0,0436;0,6119;0,2899;-0,0866;-0,6861;0,4175;-0,2063
"definir";-1,1983;0,6993;-2,0352;-0,5962;1,0285;-0,4591;4,8563;-3,0724
"cabo";-4,8333;-0,3886;2,5588;-1,2707;2,0376;-0,8192;0,4236;1,3859
"audios";-1,8916;-0,1879;0,4721;-0,727;-0,3734;-2,9358;5,0322;-0,5167
"lineamientos";-2,4947;-0,2477;-0,6921;-1,7771;-0,4925;-1,4683;-2,8685;13,2354
"inteligencias";1,6244;-0,3458;-0,966;-2,4802;0,3303;9,9468;-0,9102;-6,3146
"artificial";-11,6962;0,985;1,3478;11,0244;-1,2396;2,6787;-2,3316;-0,3036
"monterrey";-1,3707;-0,1361;-0,3803;-0,9764;-0,2706;-0,6753;1,0793;0,9777
"catálogo";-0,2598;-0,1525;0,2041;-1,0936;-0,303;0,4211;2,1898;-1,8017
"ligar";-0,5023;-0,1552;0,1996;-0,5542;0,2937;-0,491;0,2875;0,9718
"enriquecer";-6,9922;-1,1326;-1,1599;-6,8205;-1,4578;-5,5706;9,1275;1,9486
"permanente";-0,6465;0,5743;-0,3289;-0,2316;-0,8713;-1,0668;2,4102;-0,7526
"apartado";-4,825;-0,4792;-0,3884;-3,4371;1,1607;-1,9771;0,3196;5,7465
"identidad";-1,1727;0,502;-1,3843;9,937;0,4066;0,4565;-1,6418;-0,6438
"multilingüe";-0,5209;-0,0517;-0,1445;0,2408;-0,1028;-0,241;1,6173;-0,9699
"anthropic";-0,4386;-0,0436;-0,1217;-0,3125;-0,0866;-0,6861;4,4773;-2,0205
"esforzar";-0,2013;-0,0572;1,2934;-0,4101;-0,1136;0,2941;1,1728;-1,7442
"gemini";-3,1527;-0,3131;-0,8747;-2,2458;-0,6223;-9,5308;17,3365;-1,5208
"multimodal";-0,7002;-0,1307;-0,3651;-0,4312;-0,2598;-3,978;5,7069;-0,7107
"gama";-1,0414;-0,2425;-1,0632;0,6416;-0,3486;1,2061;1,9982;-3,1466
"deepmind";0,5312;-0,0844;-0,2358;2,6868;-0,1678;0,8036;-0,4285;-2,1058
"efectividad";-4,2706;-0,2425;-0,3737;-4,5503;-1,2609;-0,7077;0,5033;4,5305
"primordial";-1,0143;-0,1007;0,3216;-0,2909;-0,2002;0,3294;-0,2466;0,6917
"sólo";67,9556;2,9721;-3,6587;-2,3024;-2,6032;0,6975;-6,571;-11,4764
"actuación";-0,2478;-0,3213;0,8234;-2,3044;-0,2442;-1,6811;-1,4358;5,5618
"suministrar";-0,9595;0,7055;2,5094;-0,2669;-0,1894;0,8511;-0,2592;-1,0339
"petición";-1,1515;-0,1879;-0,1786;-0,3867;-0,3734;-1,8787;7,2045;-2,3743
"provisión";1,5401;-0,1933;0,4561;-0,2081;0,2312;0,4601;0,4758;-2,1233
"ubicar";-0,2534;0,3764;-0,6617;-0,5879;-0,1505;1,3979;-0,8795;0,4624
"especificar";-0,6802;-0,1387;-0,3405;-1,1732;-0,8875;-1,1495;2,9554;-0,4286
"maximizar";-2,2718;-0,3185;1,7762;0,8409;-0,6332;-4,1447;4,269;-0,8481
"potencia";0,3436;0,2413;-0,5026;0,602;-0,3038;-0,7549;0,7835;-0,4371
