"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"desarrollo";-1,23343490456973;-0,791946760024495;-0,841481122491936;-0,540286517034907;0,791745688769025;0,208254311230974;0,00535596162692555;0,00220798928317523;0,00352050518580119;0,622929305512469;0,00136610006998808
"hacer";1,30936765651517;-0,0951781233498356;0,997368495282282;-0,072498859427965;0,996640008617051;0,00335999138294833;0,00589944538095492;3,11718258781919e-05;0,00344102610009512;0,589396879637942;0,00119537352070005
"cómo";0,0965776375968978;0,479910583117729;0,197285717960721;0,980346033545667;0,0596839504015301;0,940316049598463;3,08623435047767e-05;0,000762072692076369;0,00330883983123662;0,177649168643164;0,0001044244277364
"humano";0,28772413794358;-0,271100451969582;0,727819545759478;-0,685768699205838;0,638388766331967;0,361611233668029;0,00027108324370023;0,000240663684748673;0,00327453833108979;0,161826283947575;8,57527786590824e-05
"nuevo";-0,0550687961209815;0,14234975408159;-0,3607984576945;0,932643808173984;0,189993037067514;0,810006962932479;9,21734450207717e-06;6,15897012553468e-05;0,00303944756179081;0,0567743435965903;9,79713062761075e-06
"grande";0,464979086615024;-0,0844010059949553;0,983922248196268;-0,178597339018257;0,979410678726974;0,020589321273025;0,000717921891197899;2,3654055004246e-05;0,00332055253860383;0,211137990853628;0,000148027745680474
"ejemplo";1,01240405978548;0,054331304691007;0,998563102873052;0,0535885209773745;0,998165811390576;0,00183418860942306;0,00329110685944392;9,47838828901691e-06;0,00321095506252494;0,455373668862234;0,000665840269031461
"investigación";-0,74157165106042;-0,0579770275077699;-0,996957782191971;-0,0779434444123859;0,996115241490307;0,00388475850969205;0,0015725611923518;9,61198769354224e-06;0,00285957384150866;0,333897916060982;0,000318807649000149
"conocimiento";-0,635668438537912;0,856344892156771;-0,596037875193068;0,802956319693253;0,463405567652448;0,536594432347546;0,00119097651644223;0,00216142078598951;0,00294741914676273;0,419628916051314;0,000519006401812533
"permitir";-0,277897108558604;1,0565889942146;-0,254362643806328;0,967108910845027;0,0978144400924913;0,902185559907501;0,000246873430019279;0,00356876918403354;0,00319673248929333;0,399298724983869;0,000509685339494892
"generar";0,617119625764222;0,356870245460318;0,865675281534834;0,500605939776574;0,824151787843843;0,175848212156156;0,00113746014796249;0,000380380419012752;0,00298674037863836;0,305478843392836;0,000278714618902327
"chatgpt";0,733268239934665;0,50074079204464;0,825815542785465;0,563940324231161;0,7706876751502;0,229312324849798;0,00126809001439283;0,000591357728474774;0,00235843729058307;0,375352272778654;0,000332278646604365
"forma";0,309001324168014;0,202414396583974;0,836504246142557;0,547960442172126;0,785061356002845;0,214938643997154;0,000270800608863689;0,000116201504691106;0,00283614842677424;0,156719819379063;6,96589301907908e-05
"trabajo";0,0871623775356533;0,444072714159181;0,192604471580028;0,981276473542181;0,0569428476580307;0,943057152341963;2,02503794195429e-05;0,000525633706342177;0,00266547754799491;0,164143941997757;7,18165844832373e-05
